source,utime,text,category
SABCizindaba,1/3/2020 17:40,Imiphumela kaMatric ngoLwesibili,other
SABCizindaba,1/3/2020 17:36,Ingozini yetekisi KwaDukuza,other
SABCizindaba,1/3/2020 14:38,"Umnyango wemfundo eyisisekelo uzodedela imiphumela ka Matric ngolwesibili. Namhlanje ake sixoxe nawe mfundi ka Matric , ingabe ucabanga ukuthi wenze kanjani kulonyaka Thumela iVideo yeWhatsapp ku081 534 8795",other
SABCizindaba,1/1/2020 18:44,eHilbrow ngosuku lukaNcibijane,other
SABCizindaba,1/1/2020 18:42,Zingamashumi ayisithupha nesithupha izingane ezizalwe ngoNcibijane KwaZulu Natal,other
SABCizindaba,1/1/2020 18:39,Izinkumbi zabantu zithutheleke emabhishi,other
SABCizindaba,1/1/2020 18:38,Kuthungathwa abasolwa abavulele ngenhlamvu eMelville,other
SABCizindaba,1/1/2020 15:05,Mbukeli uluchithe kanjani usuku lwakho luka Ncibijane Thumela iVideo yeWhatsapp ku081 534 8795,other
SABCizindaba,12/31/2019 12:45,Ozotholakala notshwala uzonxuswa ukuthi abuchithe phambi kwamaphoyisa,other
SABCizindaba,12/31/2019 12:38,Iyelulama indoda ehlaselwe yiNgwenya eMpumalanga,other
SABCizindaba,12/30/2019 18:05,Imibono yababukeli,other
SABCizindaba,12/30/2019 18:03,Isexwayiso kwabomthetho,other
SABCizindaba,12/30/2019 17:59,Ingoma yokuvala unyaka eMsinga,entertainment
SABCizindaba,12/30/2019 14:43,Ungqongqoshe wezokuthutha u Fikile Mbalula uthi azowukhomba umuzi onotshwala lawomaphoyisa omgwaqo akhohlakele. Uthi njengamanje sekuboshwe amaphoyisa amabili e Pitoli ngezenzo zenkohlakalo ngalesikhathi samaholide. Kuzo kukhona nezokugwazisa abephula umthetho womgwaqo. Uthini umbono wakho ngaloludaba. Thumela umbono weVideo yeWhatsapp ku081 534 8795,politics
SABCizindaba,12/28/2019 13:18,UNgqongqoshe wamaphoyisa uthi sehlile isibalo sabantu ababulawayo esifundazweni iWestern Cape,other
SABCizindaba,12/28/2019 13:15,Kushone abantu ababili abaleleswe umphezulu KwaZulu Natal,other
SABCizindaba,12/27/2019 18:08,Isimo sezulu sanamuhla,other
SABCizindaba,12/27/2019 18:05,Liyadlondlobala iqembu lomculo iAcapella laseHammarsdale iThe Joy,entertainment
SABCizindaba,12/27/2019 17:35,Iqembu iDA liyaqhubeka nokuba umlawuli wedolobha iTshwane,politics
SABCizindaba,12/27/2019 15:37,,
SABCizindaba,12/27/2019 14:31,Ngemuva kokutholakala kwezidumbu eziyisikhombisa okukholakala ukuthi ngezo Zamazama e East Rand yini mbukeli ocabanga ukuthi ingenziwa ukunqanda labo abemba ngokungemthetho ezimayini Thumela iVideo yeWhatsapp ku081 534 8795,other
SABCizindaba,12/25/2019 14:18,Mbukeli ingabe uluchithe kanjani usuku lwakho lukaKhisimusi Thumela iVideo yeWhatsapp ku081 534 8795,other
SABCizindaba,12/23/2019 14:38,Kunemibono eyehlukene ngokudedelwa kweNgonyama yabaThembu uBuyelekhaya Dalindyebo ejele. Mbukeli kuthini ukuphawula kwakho ngalesinqumo soMbuso Thumela iVideo yeWhatsapp ku081 534 8795,other
SABCizindaba,12/22/2019 14:18,Ingabe kumqoka kangakanani ukuvakashela izihlobo zethu ezihlala ekhaya labadala ngalesikhathi samaholide kaKhisimusi Thumela iVideo yeWhatsapp ku081 534 8795,other
SABCizindaba,12/20/2019 19:02,EZINDABENI Sekuqaliwe ukuvotela ingoma ezonqamula unyaka emsakazweni uKhozi.,entertainment
SABCizindaba,12/20/2019 15:52,Ingabe Mbukeli uzowachitha kanjani awakho amaholide ka Khisimuzi Thumela iVideo yeWhatsapp ku081 534 8795,other
SABCizindaba,12/18/2019 18:41,EZINDABENI Sekusezandleni zabalaleli bomsakazo u Khozi FM ukuvotela ingoma okuyiyona ezohlukanisa unyaka.,entertainment
SABCizindaba,12/18/2019 15:19,UMBUZO WESIBILI Uthini umbono wakho nge Top Ten yoKhozi FM yezingoma ezincintisana engomeni ezohlukanisa unyaka Thumela iVideo yeWhatsapp ku081 534 8795,entertainment
SABCizindaba,12/18/2019 15:13,UMBUZO WOKUQALA Kunganqandwa kanjani ukuphuza utshwala ngokweqile okubonakala ngesikhathi samaholide kakhisimuzi Thumela iVideo yeWhatsapp ku0815348795,other
SABCizindaba,12/16/2019 18:26,"EZINDABENI Buyanda ubuciko bokuhlobisa umzimba ngezithombe, ama Tattoos ezindaweni zabantu abansundu.",other
SABCizindaba,12/16/2019 13:40,"UMBUZO WESIBILI Uthini umbono wakho ngama Tattoos, uyayithanda , unayo, uyenze kuphi nendawo sibonise uma ungenankinga. Thumela iVideo yeWhatsapp ku0815348795",other
SABCizindaba,12/16/2019 13:35,"UMBUZO WOKUQALA Namhlanje izwe libungaza usuku lokubuyisana, ngokowakho umbono , ingabe kukhona ukubuyisana selokhu lolusuku lwaqala ukubungazwa emva kuka 1994",other
SABCizindaba,12/13/2019 14:44,Ngokubona kwakho iliphi iqembu elizonqoba phakathi kweMaritzburg United neMamelodi Sundowns kowamanqamu eTelkom Knockout eMoses Mabhida kusasa Thumela iVideo yeWhatsapp ku0815348795.,sport
SABCizindaba,12/11/2019 15:44,UMBUZO Emva komhlangano neEskom umengameli uxolisile ngohlelo lokucishwa kogesi waqinisekisa izwe ukuthi ukusuka ngo17 December angeke ibe khona iLoadshedding. Kepha ukuvezile ukuthi kuzophenywa isigameko sesenzo samabomu sothize.Thumela umbono weVideo yeWhatsapp ku0815348795.,politics
SABCizindaba,12/2/2019 16:41,UMBUZO Uzizwa kanjani ngomyalelo wekhomishana yezokuncintisana sokuthi izinkampani zomakhalekhukhwini kumele zinciphise intengo yedata. Thumela umbono wakho weVideo yeWhatsapp ku081 534 8795.,business
SABCizindaba,11/29/2019 17:14,EZINDABENI Itshaliwe namhlanje esigodlweni esiseNqadu kuGatyana e Eastern Cape iNgonyama yeSizwe samaXhosa uMpendulo Zwelonke Sigcawu.,other
SABCizindaba,11/29/2019 16:00,"UMBUZO Uyibone kanjani indali ye Black Friday namhlanje, ubuyingxenye yayo, kukhona okucoshacoshile kuyo nawe Thumela umbono wakho weVideo yeWhatsapp ku081 534 8795.",other
SABCizindaba,11/27/2019 15:45,Ezindabeni Ingulube iphazamise intatheli ibika bukhoma esiteshini seThelevishini eGreece.,entertainment
SABCizindaba,11/24/2019 18:32,Ingoma yaseMsinga yokuvala unyaka ibibanjelwe eJules eGoli namhlanje.,entertainment
SABCizindaba,11/18/2019 11:33,EZINDABENI Bekuqhilika izihlathi ezinganeni zase Bhayi zijatshuliswa ngamahhashi amahle agqashiyayo agitshelwa oJokhi besifazane. Okumangazayo ngalamahhashi ukuthi azalwa emnyama ngebala kepha uma kuhamba iminyaka aya ngokubamhlophe. httpstwitter.comSABCizindabastatus1196390681645858817,other
SABCizindaba,11/18/2019 11:21,Izinkumbi zabathandi bomculo zibuthelane eFicksburg eFree State njengoba kade kuneKhonsathi lomculo we Jazz waminyaka yonke i Cherry Jazz Festival. httpstwitter.comSABCizindabastatus1196387698711449600,entertainment
SABCizindaba,11/18/2019 9:33,KWEZINGENA MANJE Omunye wemizi womndeni wakwa Gupta usuthengiswe ngesizimbulu semali engu R2.6 million. Umndeni wakwa wakwa Gupta uyaqhubeka nokubasekhaleni lodaba oluthinta ukubhozonyelwa kwamandla ombuso.,politics
SABCizindaba,11/13/2019 11:34,EZINDABENI U Justin Phahlane oyi Contortionist unekhono lokwenza izimanga ngokuzipheqa umzimba. Ubukisa ngekhono lakhe ezakhamuzini zasePieterskraal eMpumalanga ezingawuvali umlomo ngenxa yezimanga azenzayo. httpstwitter.comSABCizindabastatus1194579155876225025,entertainment
SABCizindaba,11/11/2019 17:25,"Ukubungaza iminyaka engamashumi amabili nanhlanu emsakazweni uKhozi FM, umsakazi osemkantshubomvu uDudu Khoza useshicilele incwadi ekhululuma kanzulu ngempilo yakhe. httpstwitter.comSABCizindabastatus1193942408507080704",entertainment
SABCizindaba,11/8/2019 17:22,Izikhulu ze ANC kanye nabangani bebethamele inkonzo yomgcwabo yobengamele ezenhlalakahle eGauteng uThuliswa NkabindeKhawe. Wedlule emhlabeni ngoLwesihlanu emva kokuxinwa ukugula eVeereneging eVaal. httpstwitter.comSABCizindabastatus1192854455911374848,politics
SABCizindaba,11/8/2019 17:10,Abantu baseThekwini baphume ngobuningi babo bezokweseka amabhokobhoko kathi ekhangisa ngendebe yomhlaba yeRugby World Cup. Amabhokobhoko asohambweni lwezinsuku ezinhlanu njengoba evakashela amadolobha amakhulu ezweni.,sport
SABCizindaba,11/4/2019 16:50,Owabe engamele ezempilo eGauteng uqokwe ukuba yinhloko yezokuthuthukiswa kwengqalasizinda ehhovisi likaNdunankulu. Lokhu kulandela ukususwa ekhabhinethini ukuhlangabezana nomyalelo weANC ukulinganisa isibalo sabesilisa nabesimame ekhabhinethini kaMakhura.,politics
SABCizindaba,11/4/2019 10:15,U Vasili Manousakis useqokwe njengomqeqeshi obambile we Cape Town City kulandela ukuxoshwa kuka Benni McCarthy njengoba iqembu belingenzi kahle. U McCarthy ubesecije I Citizens iminyaka emibili. Uthini umbono wakho ngaloludaba Thumela iVideo yeWhatsup ku 081 5348795,sport
SABCizindaba,11/1/2019 17:32,Zingenisile izithuthuthu emalokishini abantu abansundu. Lokhu kwenzeka yize lomdlalo unobungozi. U Alfred King Donut Matamela uthole ithuba lokufundisa abantu izithuthuthu. Uvule isikole sokuqala sokufundisa ukugibela izithuthuthu e Soweto. httpstwitter.comSABCizindabastatus1190320605024980995,other
SABCizindaba,11/1/2019 11:32,EZINDABENI Abalandeli bamaBhokobhoko abazinze e London bavivela ukweseka elakuleli kuleliyadolobha endaweni ebizwa nge Esher Rugby Club. httpstwitter.comSABCizindabastatus1190229628738297856,sport
SABCizindaba,11/1/2019 8:27,Umkhakha wezindaba usibekelwe yifu elimnyama kudlula emhlabeni iNkakha yeNtatheli u Xolani Gwala. Lomethuli wezindaba owazakhela igama ohlelweni i Asikhulume Lets Talk udlule emhlabeni entathakusa namhlanje.,entertainment
SABCizindaba,10/30/2019 17:26,Zizobe ziqinisiwe ezokuphepha enkundleni iMoses Mabhida ngoMgqibelo emdlalweni wezimbangi zaseSoweto iOrlando Pirates neKaizer Chiefs weTelkom Knockout. Amathikithi alomdlalo athengiswa aphela esikhathini esingamahora amane. httpstwitter.comSABCizindabastatus1189593941198422020,sport
SABCizindaba,10/30/2019 9:49,EZINGENA MANJE Sishubile isimo enkabeni yedolobha laseKapa njengoba sekuqubuke uthuthuva phakathi kwabofika namaphoyisa. Abokufika bafuna ukuphindiselwa emazweni abaqhamuka kuwo.,other
SABCizindaba,10/28/2019 15:17,ISABC iqinisekise ukusakaza iFinal yeRugby World Cup phakathi kwamaBhokobhoko neEngland. Umdlalo uzosakazwa kuSABC 2 ngo1100 am ngoMgqibelo. Kanti umbango wendawo yesi3 phakathi kwe All Blacks ne Wales uzosakazwa ngoLwesihlanu ngo11 am.,sport
SABCizindaba,10/28/2019 11:27,"EZINDABENI Sekungene esontweni lesithathu ukubhalwa kwezivivinyo zikaGrade Twelve. Izibalo, iSayensi kanye nezilwinzizobhalwa kulelisonto. Okwamanje azikho izigameko ezibikiwe emva kweziwombe zakulamasonto amabili edlule.",other
SABCizindaba,10/28/2019 10:44,"UMholi weEFF u Julius Malema uthe zizobangwa zonke izikhundla ezikhona eqenjini, asikho nesisodwa esizogodlwa. Ubekhuluma nabezindaba eNasrec Expo Centre eGoli khathi behlola lendawo okuzosingathelwa kuyona iNgqungquthela yokuqoka ubuholi ngoZibandlela.",politics
SABCizindaba,10/27/2019 15:07,"Amabhokobhoko adlulele kowamanqamu endebe yomhlaba e Japan kulandela ukushaya iWales ngo 1916 . Kowamanqamu iNingizimu Africa izobhekana ne England. Uthini umbono wakho, ingabe iza lapha ekhaya indebe ye Webb Ellis...Thumela ivideo yewhatsapp ku081 534 8795...",sport
SABCizindaba,10/25/2019 16:44,KWEZEMIDLALO Athengiswe aphela nya emahoreni amane amathikithi omdlalo weQuarter Final yeTelkom Knockout ozoba phakathi kweKaizer Chiefs neOrlando Pirates. Lomdlalo uzobanjelwa enkundleni i Moses Mabhida eThekwini ngoMgqibelo ozayo.,sport
SABCizindaba,10/25/2019 16:04,KWEZINYE IZINDABA Umsakazi woMhlobo Wenene FM uZola Kaso Majiza ubekwe endaweni yakhe yokugcina namhlanje eBhayi. UKaso owaziwa kakhulu ngelikaMazoe ushone emva kokugula isikhashana esibhedlela saseBhayi ngesonto eledlule.,entertainment
SABCizindaba,10/25/2019 16:01,EZINDABENI Kusibekele ifu elimnyanga kwezikaqedisizungu lapha eNingizimu Afrika. Umlingisi wakuleli u Andile Gumbi owaduma kakhulu emdlalweni othi Isibaya udlulile emhlabeni.,entertainment
SABCizindaba,10/23/2019 15:43,Usesulile esikhundleni sakhe njengomholi weDA uMmusi Maimane. Usula nje akukapholi maseko uHerman Mashaba esulile njengeMeya yaseGoli naseqenjini i DA kulandela ukukhethwa kukaHelen Zille njengosihlalo wesigungu esiphezulu seDA.,politics
SABCizindaba,10/21/2019 17:13,Yehlukene imibono malungana nokwesula esikhundleni kweMeya yaseGoli u Herman Mashaba. Ukwesula kuka Mashaba eqenjini i DA kulandela ukuqokwa kuka Helen Zille kwesokuba ngusihlalo wesigungu esiphezulu se DA izolo. httpstwitter.comSABCizindabastatus1186329204142542850,politics
SABCizindaba,10/21/2019 8:26,EZINGENA MANJE Usesulile esikhundleni sakhe njengeMeya yaseGoli u Herman Mashaba. Lokhu kulandela ukhethwa kuka Helen Zille njengosihlalo omusha wesigungu esiphezulu se DA.,politics
SABCizindaba,10/18/2019 14:03,"Ubhekwe ngabomvu umdlalo we Quarter final phakathi kwama Bhokobhoko neJapan. Awumuhle umlando weNingizimu Africa neCherry Blosoms, ngokubona kwakho Amabhokobhoko azokwazi ukuguqula umlando ngeSonto Thumela ivideo yewhatsapp ku081 534 8795",sport
SABCizindaba,10/16/2019 17:26,Kukholakala ukuthi ububhoklolo nokuxhaphazana ikona okuholele ekugwazaneni kwabafundi bakaGrade 11 e Eastwood Secondary e Mgungundlovu. U Hershelle Fynn ugwazwe wabulawa ngaphandle kwamagceke esikole izolo. httpstwitter.comSABCizindabastatus1184520559473897472,other
SABCizindaba,10/16/2019 17:14,Kweziphambili KUKHOLAKALA ukuthi ububhoklolo buholele ekugwazaneni kwabafundi eMgungundlovu. OWALAHLWA icala lokudlwengula intombazane e Dros uthe ukufanele ukujeziswa. AMAKHOSI athi afuna ukunqoba indebe yeTelkom Knockout ibe yisipho esifanele usihlalo weqembu.,sport
SABCizindaba,10/14/2019 11:25,EZINDABENI UMengameli utshele abatshali mali eLondon ukuthi isivumelwano sokuhwebelana ngaphandle kwemibandela sakulelizwekazi i Free Trade Area sizonikeza isisindo ukutshalwa kwemali e Afrika.,politics
SABCizindaba,10/14/2019 10:45,EZINDABENI EMINI Ukuqulwa kwecala lamadoda amane asolwa ngokubulala owabe engunobhala jikelele weANCYL uSindiso Magaqa kulindekele ukuthi kuqale enkantolo ephakeme eScottsburgh ogwini oluseningizimu KwaZuluNatal.,politics
SABCizindaba,10/14/2019 10:17,INational Stokvel Association inxuse izakhamuzi ukuba ziqaphele izindawo ezingekho emthethweni okutshalwa kuzona imali. Ithi iStokvel esidlalwa kuWhatsApp siyindlela engekho emthethweni njengoba kufuneka abantu ukuze kuqhutshekwe kuholwe. httpstwitter.comSABCizindabastatus1183687574138867712,business
SABCizindaba,10/4/2019 10:15,Ingabe iliphi iqembu obheke ukuthi lidle umhlanganiso phakathi kweSupersport neHighlands Park kowamanqamu weMTN 8. Thumela iVideo kuWhatsapp ku0617878679,sport
SABCizindaba,10/2/2019 17:33,EZINDABENI Usabalale yonke inkundla yokuxhumana umfanekiso oqoshwe ngeVideo wensizwa elayisha abagibeli ngonyanyavu lwemoto esikhumulweni samatekisi eSprings eMpumalanga yeGoli. httpstwitter.comSABCizindabastatus1179449101269819395,other
SABCizindaba,9/29/2019 17:30,EZINDABENI Abafana baka Mgqumeni bahlabane ngendondo yokuba iqembu elivelele kulonyaka emcimbini wezindondo ama SATMA e Mahikeng eNorth West. httpstwitter.comSABCizindabastatus1178361111340552198,other
SABCizindaba,9/29/2019 17:26,"EZINDABENI Uzwakele Gazu uqwaqwade amakhanda izintombi ezingu10 ukuba Indlovukazi kaMageba emncintiswaneni wokuthungatha umculi kamasikandi wesifazane, Izindlovukazi zikaMageba Maskandi Competition e Bat Centre e Thekwini. httpstwitter.comSABCizindabastatus1178360057563619328",entertainment
SABCizindaba,9/20/2019 11:29,INdlovu Youth Choir ilindeleke ukuba ibuye namhlanje ntambama emva kokushaya into ecokeme emqhudelwaneni i Americas Got Talent nakuba linganqobanga. httpstwitter.comSABCizindabastatus1175008593860538368,entertainment
SABCizindaba,9/20/2019 10:17,"UMBUZO Ugwetshwe odilikajele abane owesifazane wase Mpumalanga uZinhle Maditla obebhekene necala lokubulala izingane zakhe ezine ngo Zibandlela wanyekenye. Uthini umbono wakho ngaloludaba, sifanele lesigwebo Thumela iVideo kuWhatsapp ku0617878679.",other
SABCizindaba,9/18/2019 14:40,UMBUZO Akukho emthethweni futhi kuyicala elibomvu ukushaya ingane. Lesi isinqumo esikhishwe inkantolo yomthetho sisekelo namhlanje. . Uthini umbono wakho ngaloludaba Thumela iVideo kuWhatsapp ku0617878679.,other
SABCizindaba,9/16/2019 15:55,UMBUZO Amaqembu ase Pitoli i Superport ne Sundowns aya emlenzeni wesibili we Semifinal weMTN8 ngoLwesithathu ebusuku enokuzethemba kulandela ukuthola imiphumela emihle emidlalweni yangempelasonto. Ngokwakho iya kuphi indebe ye MTN8 Thumela iVideo kuWhatsapp ku0617878679.,sport
SABCizindaba,9/16/2019 15:51,UMBUZO Amaqembu ase Pitoli i Superport ne Sundowns aya emlenzeni wesibili we Semifinal weMTN8 ngowesithathu ebusuku enokuzethemba kulandela ukuthola imiphumela emihle emidlalweni yangempelasonto. Ngokwakho iya kuphi indebe ye MTN8 Thumela iVideo kuWhatsapp ku0617878679,sport
SABCizindaba,9/13/2019 13:34,UMBUZO Zingaphezu kuka70 izinhlangano zomphakathi ezingaphansi komkhankaso weCall 2 Action ezibambe umbhikisho ngaphandle kwaseJSE eGoli ziphoqa ukuba amabhizinisi azibandakanye empini nodlame lwezobulili.Uthini umbono wakho ngaloludabaThumela ivideo kuWhatsapp ku0617878679,business
SABCizindaba,8/26/2019 15:10,Kushaqise izwe ukushona kowabe eyisikhulu sakwa BOSASA u Gavin Watson. U Watson ushone engozini yemoto ngasesikhumulweni sezindiza namhlanje. Kubikwa ukuthi imoto abehamba ngayo iphume emgwaqeni yayoshayisa insika ebambe ibhuloho. Kubikwa ukuthi ubeyedwa kulemoto kepha amaphoyisa aphenya icala lokubulala ngokungenhloso. U Watson wavela ekhomishaneni ephenya izinsolo zokugwamandwa kwamandla ombuso nalapho aveza khona inkohlakalo kwa BOSASA. Uthini umbono wakho ngaloludaba Thumela umbono weVideo yeWhatsApp ku 062 123 0985. Sicela uzisho negama nesibongo nendawo odabuka kuyo.,business
SABCizindaba,8/23/2019 9:35,"Izosakazwa imidlalo ye PSL e SABC, lokhu kulandela isivumelwano phakathi kwababambe iqhaza kuloludaba okufaka umsakazeli womphakathi ongqongqoshe bakahulumeni kanye ne Multichoice. Kuthini ukuphawula kwakho ngaloludaba Thumela umbono weVideo yeWhatsApp ku 062 123 0985. Sicela uzisho negama nesibongo nendawo odabuka kuyo.",sport
SABCizindaba,8/23/2019 9:15,"EZINGENA MANJE ISABC isizoyisakaza imidlalo yePSL. Lokhu kulandela ukuphumelela kwezingxoxo phakathi kweSABC kanye neMultichoice. Lesimemezelo sikhishwe wuNgqongqoshe wezemidlalo, ubuciko namasiko uNathi Mthethwa.",sport
SABCizindaba,8/21/2019 9:49,"Namhlanje eNkantolo kuqulwa udaba lokusetshenziswa kweFlegi langesikhathi sombuso wobandlululo, ngabe ngempela lesisenzo sokusetshenziswa kwalo sichazani ekubuyisaneni kwezinhlanga okwakukhuthazwa owabe enguMengameli ubaba uNelson Mandela Thumela umbono wakho wevideo kuWhatsapp kule no062 123 0985.. icela uzisho igama nesibongo nendawo okuyo....",other
SABCizindaba,8/19/2019 14:30,Bazizwa belitshelwe futhi belaxaziwe abantu base Kliptown. Lendawo inomlando omkhulu njengoba kwacikicwa khona umqulu wenkululeko ngo 1955. Ingabe isimo lendawo ekuso sifanele na emva kweminyaka engamashumi amabili nanhlanu izwe lathola intando yabantu kanti futhi yini ocabanga ukuthi iyimbangela yesimo lendawo ekuso Thumela umbono wakho wevideo kuWhatsup kule no062 123 0985..sicela uzisho igama nesibongo nendawo okuyo....,other
SABCizindaba,8/18/2019 14:16,Mbukeli ucabanga ukuthi lizokwehla yini isasasa lomqhudelwano iMTN 8 njengoba engasekho amaqembu athathwa njengamakhulu kuABSA Premiership  Thumela umbono weVideo kuWhatsApp 066 133 5650,sport
SABCizindaba,8/16/2019 10:16,"Eminyakeni eyisikhombisa kwenzeka isibhicongo sase Marikana, abantu bakhona namanje bathi asikaguquki isimo ngokwenhlalo yabo kulendawo eyakhele imayini enkulukazi kulelizwe. Ngowakho umbono, angathotshwa kanjani amanxeba alababantu nalabo abathinteka kulesigameko Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....",politics
SABCizindaba,8/14/2019 14:37,"Owabe eyinhloko yezobunhloli eqenjini iEFF u Babayi Vusi Mathe usungule iqembu elisha i African Federal Convention, iAFCO. Uthi uthathe isinqumo sokusungula iqembu ngenxa yokuthi iEFF ayisamele abantu emazingeni aphansi manje ke liyadingeka ikhaya labo Elisha. Kepha iEFF iphendule kulezinsolo ngokuthi u Mathe ufuna nje amandla. Uthini umbono wakho ngaloludaba Thumela umbono wakho wevideo kuWhatsup kule no062 1230985. Sicela uzisho igama nesibongo nendawo okuyo....",politics
SABCizindaba,8/12/2019 15:13,"Kuwahambele kahle amaqembu esizwe , Amabhokobhoko kanye ne Banyana Banyana. Amabhokobhoko anqobe indebe ye Rugby Championship kwathi iBanyana yavikela ngempumelelo indebe ye COSAFA. Ake sibongele lamaqembu ngokubuyisa ithemba ngamaqembu esizwe. Siyacela uma niphawula ikakhulukazi imibono ebhaliwe, ningafingqi amagama bese nibhala into ecacile khona sizokwazi ukunifundela kahle imibono yenu bese ningeluli. Siyabonga kakhulu ngokuhlala niphawula ezihlokweni zethu.Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....",sport
SABCizindaba,8/9/2019 9:38,Emva kweminyaka engu 63 abesifazane babamba imashi ezindlini zombuso bephikisana nomthetho wengcindezelo nangemumva kweminyaka engu 25 lelizwe lathola inkululeko. Wena njengomuntu wesifazane uzizwa ukhululekile Sicela weseke umbono wakho. Thumela umbono weVideo yeWhatsApp ku 062 123 0985. Sicela uzisho negama nesibongo nendawo odabuka kuyo.,politics
SABCizindaba,8/7/2019 14:35,"Amaphoyisa abuyele e Goli ukuyogasela izitolo okusolakala ukuthi zithengisa izimpahla zomgunyathi. Kulomkhankaso amaphoyisa ashaqe nemijojantaba yezibhamu eziyimishini ezishintshayo. Uthini umbono wakho ngaloludaba, uzizwa uphephile emva kwalokhu Thumela umbono wakho wevideo kuWhatsup kule no062 123 0985. Sicela uzisho igama nesibongo nendawo okuyo....",other
SABCizindaba,8/7/2019 9:59,Amaphoyisa aseGoli aphenya icala lokucekela phansi impahla emva kokuthi iqeqebana labathize lifuna ukuthi akhonjwe indlela lawo maphoyisa abaleka ashiya isithunzi ngesikhathi ethelekelwa ngenhlalisuthi abanini bezitolo abadabuka kwamanye amazwe maphakathi nedolobha iGoli ngesonto eledlule. Bacela ekhulwini abantu abangena bazitapela impahla baphinde bacekela phansi izitolo zabokufika kulelizwe. Uthini umbono wakho ngaloludaba Thumela umbono weVideo yeWhatsApp ku 062 123 0985. Sicela uzisho negama nesibongo nendawo odabuka kuyo.,other
SABCizindaba,8/5/2019 17:13,liphawulile ihhovisi likaMengameli malungana nama emails aputshukile ngomkhankaso iCR Seventeen. httpstwitter.comSABCizindabastatus1158425566195982336,politics
SABCizindaba,8/5/2019 11:26,Imantshi ebisingehe icala elibhekene no Adam Catzavelos ihoxile kulandela ukuthokakala ukuthi yake yaqashwa njengommeli wakhe eminyakeni engu10 edlule. Ikhomishana yamalungelo abantu iyona efake isicelo sokuba i Mantshi uNaren Sewnarian ihoxe kulelicala. httpstwitter.comSABCizindabastatus1158337908018991105,other
SABCizindaba,8/5/2019 9:51,Uthini umbono wakho mayelana nokutholwe uphenyo mayelana nokugxambukela kwezombusazwe ekuhlelweni kwezindaba ze SABC Thumela umbono wakho wevideo kuWhatsapp kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....,other
SABCizindaba,8/2/2019 9:12,Usesuile eStuart Baxter eqenjini lesizwe. Ngabe lokhu kuzoba namuphi umthelela kuBafana. Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..Sicela uzisho igama nesibongo nendawo okuyo....,sport
SABCizindaba,7/31/2019 13:52,"Isigungu esilawula isikole samabanga aphakame i Attwell Madala e Mthatha e Eastern Cape sinezingxoxo nomnyango wezemfundo kulandela ukungqongqiswa ngomlilo amagumbi okufundela ayishumi khathi abafundi bebambe umbhikisho. Basola umnyango ngokwehluleka ukulungisa ingqalasizinda kulesikole. Uthini umbono wakho ngaloludaba, besefanele lesisenzo sabafundi Thumela umbono weVideo yeWhatsApp ku066 133 5650.Sicela uzisho igama nesibongo nendawo odabuka kuyo",other
SABCizindaba,7/31/2019 13:28,UZuko Godlimpi weANCYL Revive Movement uthi bayakwamukela ukuhlakazwa kweANCYL. Kepha uthi bafuna ithimba elizoxazulula lifake abantu abaneminyaka ephakathi kuka18 kuya ku34. httpstwitter.comSABCizindabastatus1156556517820239872,politics
SABCizindaba,7/29/2019 17:20,Umndeni kaSam Meyiwa uyise kalowo owayenguNozinti we Orlando Pirates kanye neBafana Bafana uSenzo Meyiwa uthi akabulawanga isifo sohlangothi kodwa ubuhlungu benhliziyo. httpstwitter.comSABCizindabastatus1155890576916713474,sport
SABCizindaba,7/29/2019 13:39,ISilo Samabandla iNgonyama uGoodwill Zwelithini ugubhe usuku lwakhe lokuzalwa eBhrithani. Ubeqeda iminyaka engu71. httpstwitter.comSABCizindabastatus1155833573309595648,other
SABCizindaba,7/29/2019 9:52,I Ningizimu Afrika ivuke ngezindaba ezibuhlungu zokuthi akasekho emhlabeni ubaba ka Senzo Meyiwa u Baba u Sam. U Mnumzane u Meyiwa ushona nje isimihlanu iminyaka indodana yakhe yashona kanti namanje alukakaxazululwa udaba ngokushona kwendodana yakhe. Kuthini ukuphawula kwakho ngaloludaba Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....,sport
SABCizindaba,7/26/2019 9:27,"Elamanqamu kowe Carling Black Label phakathi kwe Kaizer Chiefs ne Orlando Pirates e FFNB Stadium kusasa. I Chief iyona eyagcina inqobe lomqhudelwano wobungani phakathi kwezingqungqulu zase Soweto. Kuthini okwakho ukuqagula , ingabe lendebe iyahlale e Naturena noma iyahamba kulokhu Thumela umbono wakho wevideo kuWhatsup kule no062 1230985..sicela uzisho igama nesibongo nendawo okuyo....",sport
SABCizindaba,7/24/2019 17:25,Ezindabeni ezihambe phambili namhlanje. sivakashele enkundleni yethu yeTwitter SABCizindaba ...,other
